timestamp;instituicao;dominio_FML;localidade_FML;dominio_INF;localidade_INF;local;entidade;codigo;descricao;mail;t_maxEspera;em_espera_prioritario;em_espera_normal;total;num_dias
20231211122716;IRN;SETÚBAL;SINES;Setúbal;Sines;CRCPCom Sines;REGISTOS;C;Cartão de Cidadão - Outros;--;1159;1;1;2;1
20231211122716;IRN;SETÚBAL;SINES;Setúbal;Sines;CRCPCom Sines;REGISTOS;D;Passaporte - Pedido;--;1356;0;1;1;1
20231211122716;IRN;SETÚBAL;SINES;Setúbal;Sines;CRCPCom Sines;REGISTOS;E;Passaporte - Levantamento / Inf.;--;157;0;1;1;1
20231211122716;IRN;SETÚBAL;SINES;Setúbal;Sines;CRCPCom Sines;REGISTOS;F;Registo Civil - Certidões / Inf.;--;135;0;1;1;1
20231211122716;IRN;SETÚBAL;SINES;Setúbal;Sines;CRCPCom Sines;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;175;0;1;1;1
20231211122716;IRN;VIANA DO CASTELO;MONÇÃO;Viana do Castelo;Monção;CRCPCom Monção;REGISTOS;E;Passaporte - Levantamento / Inf.;--;941;0;1;1;1
20231211122716;IRN;VIANA DO CASTELO;MONÇÃO;Viana do Castelo;Monção;CRCPCom Monção;REGISTOS;G;Registo Civil - Nascimento;--;1714;0;1;1;1
20231211122716;IRN;VIANA DO CASTELO;MONÇÃO;Viana do Castelo;Monção;CRCPCom Monção;REGISTOS;J;Habilitação / Partilha de Herança / Partilha por divórcio;--;12547;0;1;1;1
20231211122716;IRN;VIANA DO CASTELO;MONÇÃO;Viana do Castelo;Monção;CRCPCom Monção;REGISTOS;R;Registo veículos - Pedido;--;5150;0;1;1;1
20231211122716;IRN;VIANA DO CASTELO;PAREDES DE COURA;Viana do Castelo;Paredes de Coura;CRCPCom Paredes de Coura;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;5277;0;1;1;1
20231211122716;IRN;VIANA DO CASTELO;PAREDES DE COURA;Viana do Castelo;Paredes de Coura;CRCPCom Paredes de Coura;REGISTOS;B;Cartão de Cidadão - Levantamento;--;6507;0;1;1;1
20231211122716;IRN;VIANA DO CASTELO;PAREDES DE COURA;Viana do Castelo;Paredes de Coura;CRCPCom Paredes de Coura;REGISTOS;C;Cartão de Cidadão - Outros;--;5340;0;1;1;1
20231211122716;IRN;VIANA DO CASTELO;PAREDES DE COURA;Viana do Castelo;Paredes de Coura;CRCPCom Paredes de Coura;REGISTOS;D;Passaporte - Pedido;--;3939;0;1;1;1
20231211122716;IRN;VIANA DO CASTELO;PAREDES DE COURA;Viana do Castelo;Paredes de Coura;CRCPCom Paredes de Coura;REGISTOS;F;Registo Civil - Certidões / Inf.;--;667;0;1;1;1
20231211122716;IRN;VIANA DO CASTELO;PAREDES DE COURA;Viana do Castelo;Paredes de Coura;CRCPCom Paredes de Coura;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;4462;0;2;2;1
20231211122716;IRN;VIANA DO CASTELO;PAREDES DE COURA;Viana do Castelo;Paredes de Coura;CRCPCom Paredes de Coura;REGISTOS;N;Registo Predial - Pedido;--;4457;0;1;1;1
20231211122716;IRN;VIANA DO CASTELO;PAREDES DE COURA;Viana do Castelo;Paredes de Coura;CRCPCom Paredes de Coura;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;6429;0;2;2;1
20231211122716;IRN;VIANA DO CASTELO;PAREDES DE COURA;Viana do Castelo;Paredes de Coura;CRCPCom Paredes de Coura;REGISTOS;R;Registo veículos - Pedido;--;905;0;1;1;1
20231211122716;IRN;VIANA DO CASTELO;VIANA DO CASTELO;Viana do Castelo;Viana do Castelo;CRC Viana do Castelo;REGISTOS;B;Cartão de Cidadão - Levantamento;--;78;0;1;1;1
20231211122716;IRN;VISEU;LAMEGO;Viseu;Lamego;CRC Lamego;REGISTOS;C;Cartão de Cidadão - Outros;--;596;0;1;1;1
20231211122716;IRN;VISEU;NELAS;Viseu;Nelas;CRCPCom Nelas;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;1286;0;1;1;1
20231211122716;IRN;VISEU;NELAS;Viseu;Nelas;CRCPCom Nelas;REGISTOS;F;Registo Civil - Certidões / Inf.;--;5400;0;1;1;1
20231211122716;IRN;VISEU;NELAS;Viseu;Nelas;CRCPCom Nelas;REGISTOS;G;Registo Civil - Nascimento;--;5551;0;1;1;1
20231211122716;IRN;VISEU;NELAS;Viseu;Nelas;CRCPCom Nelas;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;7222;0;1;1;1
20231211122716;IRN;VISEU;NELAS;Viseu;Nelas;CRCPCom Nelas;REGISTOS;S;Carta de Condução;--;1247;0;1;1;1
20231211122716;IRN;VISEU;VISEU;Viseu;Viseu;CRPCom Viseu;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;4411;0;7;7;1
20231211122716;IRN;VISEU;VISEU;Viseu;Viseu;CRPCom Viseu;REGISTOS;O;Casa Pronta;--;4730;0;1;1;1
20231211122716;IRN;VISEU;VISEU;Viseu;Viseu;CRPCom Viseu;REGISTOS;Y;Marcações;--;4207;0;1;1;1
20231211122716;IRN;VISEU;VISEU;Viseu;Viseu;CRPCom Viseu;REGISTOS;Z; Certificados /Traduções / Procurações/ Reconhecimentos / Fotocópias/ Instrumentos/ Outros;--;3385;0;3;3;1
